Date	AAPL	AMZN	CLAR	COLM	COST	DAL	DNKN	FSLR	GE	GOOG	GOOGL	IBM	MSFT	NFLX	NVDA	TCEHY	TMUS	TRIP	VFC	VTI	VWAGY	YELP
2014-12-30	112.519997	310.299988	8.58	44.950001	143.490005	49.23	43.380001	44.52	24.586538	527.519409	535.280029	160.050003	47.02	49.032856	20.370001	14.48	27.0	75.489998	75.110001	107.059998	21.84	54.240002
2014-12-31	110.379997	310.350006	8.75	44.540001	141.75	49.189999	42.650002	44.599998	24.298077	523.521423	530.659973	160.440002	46.450001	48.80143	20.049999	14.51	26.940001	74.660004	74.900002	106.0	21.530001	54.73
2015-01-02	109.330002	308.519989	8.36	44.330002	141.610001	49.18	42.73	44.549999	24.096153	521.9377440000002	529.549988	162.059998	46.759998	49.848572	20.129999	14.38	27.299999	74.589996	73.760002	105.919998	21.3675	55.150002
2015-01-05	106.25	302.190002	8.26	44.689999	140.0	48.360001	42.470001	41.830002	23.653847	511.057617	519.460022	159.509995	46.330002	47.311428	19.790001	14.6	26.93	72.730003	73.139999	104.099998	20.559999	52.529999
2015-01-06	106.260002	295.290009	7.61	44.400002	141.850006	47.220001	42.32	40.860001	23.14423	499.212799	506.64001500000006	156.070007	45.650002	46.501427	19.190001	15.29	26.870001	70.010002	72.709999	103.080002	20.785	52.439999
2015-01-07	107.75	298.420013	7.56	44.919998	144.320007	46.970001	43.540001	41.75	23.153847	498.357513	505.14999400000005	155.050003	46.23	46.742859	19.139999	16.23	28.25	70.839996	73.639999	104.309998	20.895	52.209999
2015-01-08	111.889999	300.459991	7.54	45.630001	145.559998	48.189999	43.889999	43.630001	23.43269200000001	499.928864	506.910004	158.419998	47.59	47.779999	19.860001	16.6	29.02	73.260002	75.300003	106.150002	21.424999	53.830002
2015-01-09	112.010002	296.929993	7.23	43.740002	143.320007	46.880001	43.669998	44.200001	23.10577	493.45449800000006	500.720001	159.110001	47.189999	47.041428	19.940001	16.51	29.25	74.529999	75.239998	105.269997	21.059999	56.07
2015-01-12	109.25	291.410004	7.35	44.02	142.520004	46.060001	44.080002	42.830002	23.05769200000001	489.854309	497.05999800000006	156.440002	46.599998	45.547142	19.690001	16.200001	29.27	71.449997	75.309998	104.519997	20.9725	54.02
2015-01-13	110.220001	294.73999	7.17	44.220001	141.089996	46.610001	45.880001	42.709999	22.942308	493.464447	501.799988	156.809998	46.360001	46.25571400000001	19.66	16.440001000000002	29.469999	71.470001	75.08000200000002	104.279999	21.385	53.18
2015-01-14	109.800003	293.269989	7.39	43.290001	139.309998	45.310001	45.080002	42.279999	22.865385	498.128784	505.929993	155.800003	45.959999	46.32	19.74	16.17	29.57	69.730003	74.050003	103.709999	21.415001	52.200001
2015-01-15	106.82	286.950012	7.12	42.299999	139.309998	45.049999	45.82	40.16	22.673077	499.043732	504.01001	154.570007	45.48	46.251427	19.6	16.1	29.18	66.389999	71.93	102.660004	21.205	50.119999
2015-01-16	105.989998	290.73999	6.99	42.16	139.720001	45.84	45.509998	40.720001	22.68269200000001	505.299316	510.459991	157.139999	46.240002	48.191429	19.959999	15.8	29.139999	68.18	72.57	104.019997	21.924999	51.389999
2015-01-20	108.720001	289.440002	6.8	41.880001	139.380005	49.169998	45.009998	39.830002	22.93269200000001	504.125763	509.940002	156.949997	46.389999	49.828571	20.02	16.059998999999998	29.540001	69.239998	71.870003	104.169998	21.934999	51.41
2015-01-21	109.550003	297.25	6.92	41.619999	139.139999	49.18	45.27	41.400002	23.115385	515.204773	520.3900150000002	152.089996	45.919998	58.468571	20.299999	16.6	30.08	69.349998	71.68	104.639999	22.002501	53.41
2015-01-22	112.400002	310.320007	7.04	42.93	141.270004	50.700001	46.169998	41.900002	23.346153	531.465332	537.299988	155.389999	47.130001	61.20571500000001	20.65	17.1	30.5	71.120003	72.139999	106.230003	22.2925	54.799999
2015-01-23	112.980003	312.390015	6.99	42.509998	142.050003	50.560001	46.98	42.540001	23.538462	536.9948730000001	541.950012	155.869995	47.18	62.494286	20.709999	17.09	30.16	69.769997	71.129997	105.75	22.370001	55.189999
2015-01-26	113.099998	309.660004	6.7	42.57	142.910004	50.150002	47.0	44.169998	23.64423	532.280823	536.719971	156.360001	47.009998	63.794285	20.620001	17.68	30.66	69.32	71.489998	106.190002	22.780001	55.41
2015-01-27	109.139999	306.75	6.62	42.389999	140.990005	49.18	46.049999	43.720001	23.442308	515.791565	521.1900019999998	153.669998	42.66	64.88143199999999	19.629999	17.42	30.66	69.099998	71.059998	104.949997	22.7425	55.630001
2015-01-28	115.309998	303.910004	6.5	42.84	139.619995	48.459999	45.91	42.700001	22.923077	507.208801	512.429993	151.550003	41.189999	63.208572	19.309999	17.43	30.09	67.93	71.029999	103.529999	22.5	53.0
2015-01-29	118.900002	311.7799990000001	6.57	43.450001	140.639999	50.209999	46.959999	42.360001	23.153847	507.865204	513.22998	155.479996	42.009998	63.400002	19.780001	17.360001	29.549999	68.0	71.389999	104.519997	23.110001	52.93
2015-01-30	117.160004	354.52999900000015	6.36	42.5	142.990005	47.310001	47.310001	42.32	22.971153	531.594604	537.549988	153.309998	40.400002	63.114285	19.200001	16.82	30.18	67.010002	69.370003	103.099998	22.264999	52.470001
2015-02-02	118.629997	364.470001	6.34	43.0	146.0	46.509998	46.259998	45.48	23.278847	525.587646	532.200012	154.660004	41.279999	63.009998	19.620001	17.35	30.34	67.699997	69.300003	104.260002	22.995001	53.470001
2015-02-03	118.650002	363.549988	6.47	44.259998	153.75	46.009998	46.380001	48.16	23.528847	526.3435059999998	533.299988	158.470001	41.599998	65.274284	20.110001	17.4	30.889999	70.809998	71.139999	105.860001	23.76	55.779999
2015-02-04	119.559998	364.75	6.32	43.330002	155.919998	46.959999	46.599998	46.98	23.23077	519.898987	526.099976	156.96000700000005	41.84	64.101425	20.16	17.35	30.75	71.18	68.879997	105.489998	23.555	56.740002
2015-02-05	119.940002	373.890015	6.58	43.209999	149.089996	46.139999	46.029999	46.900002	23.55769200000001	524.692566	529.830017	157.910004	42.450001	64.129997	20.49	17.43	31.209999	70.58000200000002	70.239998	106.650002	24.094999	57.470001
2015-02-06	118.93	374.279999	6.87	43.220001	148.699997	45.509998	47.459999	46.900002	23.576923	528.0938719999998	533.880005	156.720001	42.41	63.48	20.4	17.16	31.309999	68.58000200000001	69.25	106.330002	23.700001	45.110001
2015-02-09	119.720001	370.559998	6.78	42.110001	147.53999299999995	44.450001	47.09	46.330002	23.692308	524.941223	529.280029	155.75	42.360001	63.295715	20.379999	17.01	31.08	68.470001	68.709999	105.800003	23.174999	42.169998
2015-02-10	122.019997	373.0	6.72	42.080002	148.220001	45.32	47.740002	48.540001	23.76923	534.001343	540.159973	158.559998	42.599998	64.849998	20.950001	17.139999	31.299999	69.980003	69.639999	106.879997	23.389999	44.66
2015-02-11	124.879997	375.140015	6.7	41.950001	147.46000700000005	44.98	47.310001	48.77	23.817308	533.036682	538.0	158.199997	42.380001	64.98428299999999	20.809999	16.969998999999998	31.26	67.269997	70.07	106.93	23.475	46.18
2015-02-12	126.459999	377.170013	6.83	43.59	147.759995	44.810001	47.389999	49.419998	23.93269200000001	539.958557	546.01001	158.520004	43.09	65.247147	22.299999	16.73	31.59	82.400002	71.0	107.959999	24.250999	47.630001
2015-02-13	127.080002	381.829987	6.92	51.5	147.100006	44.5	46.700001	48.84	24.18269200000001	546.00531	551.159973	160.399994	43.869999	66.585716	22.309999	16.790001	31.75	84.809998	75.260002	108.470001	23.879999	47.529999
2015-02-17	127.830002	375.429993	6.91	54.540001	147.529999	44.759998	47.0	49.619999	24.201923	539.8690799999998	545.01001	160.96000700000005	43.580002	67.137146	22.379999	16.889999	31.76	84.260002	75.400002	108.639999	23.945	48.189999
2015-02-18	128.720001	373.369995	6.67	55.77	147.229996	45.27	46.939999	48.84	24.278847	536.746277	542.650024	162.190002	43.529999	67.86571500000001	22.120001	16.65	31.0	85.58000200000002	75.339996	108.699997	24.290001	47.540001
2015-02-19	128.449997	379.0	6.83	55.93	146.669998	45.919998	46.700001	48.41	24.048077	539.901306	546.450012	163.889999	43.5	67.800003	22.18	16.719998999999998	31.85	88.660004	74.449997	108.669998	24.682501	47.34
2015-02-20	129.5	383.660004	6.67	55.900002	147.53999299999995	47.439999	46.380001	49.02	24.240385	536.000366	541.799988	163.649994	43.860001	68.314285	22.34	16.860001	31.950001	88.779999	75.800003	109.279999	25.059999	47.790001
2015-02-23	133.0	380.140015	6.57	55.639999	148.389999	47.189999	45.939999	49.639999	24.201923	528.9989009999998	535.0	162.910004	44.150002	67.405716	22.16	17.209999	31.360001	88.870003	76.16999799999998	109.269997	25.075001	47.349998
2015-02-24	132.169998	378.589996	6.71	55.580002	148.21000700000005	48.029999	45.939999	54.700001	24.413462	533.1560059999998	538.650024	164.830002	44.09	67.839996	22.309999	17.4	31.59	88.5	76.32	109.519997	25.075001	47.290001
2015-02-25	128.78999299999998	385.369995	6.81	55.549999	147.479996	46.84	46.470001	58.540001	24.913462	540.893433	547.330017	162.809998	43.990002	68.33285500000001	22.139999	17.450001	32.189999	89.16999799999998	77.610001	109.480003	24.695	47.150002
2015-02-26	130.419998	384.799988	6.8	56.02	146.649994	45.919998	47.259998	58.68	24.89423	552.43988	559.289978	160.869995	44.060001	69.004288	22.200001	17.35	32.48	89.860001	76.879997	109.410004	24.459999	47.75
2015-02-27	128.46000700000002	380.160004	7.25	55.889999	146.96000700000005	44.52	46.860001	59.75	24.990385	555.343933	562.630005	161.940002	43.849998	67.844284	22.059999	17.41	33.029999	89.25	76.660004	109.019997	25.1	48.0
2015-03-02	129.089996	385.660004	7.18	56.349998	147.940002	45.389999	46.790001	61.110001	25.10577	568.213074	575.02002	160.479996	43.880001	68.60714	22.6	17.549999	32.959999	91.209999	77.239998	109.690002	25.34	47.860001
2015-03-03	129.360001	384.609985	7.25	56.389999	147.369995	45.779999	46.110001	60.689999	24.865385	570.500488	578.789978	161.029999	43.279999	67.815712	22.18	17.35	32.759998	90.470001	76.690002	109.239998	24.65	48.580002
2015-03-04	128.53999299999998	382.720001	7.31	56.639999	147.169998	45.150002	45.41	61.200001	24.673077	570.231995	578.330017	159.419998	43.060001	67.110001	22.43	17.120001000000002	32.68	89.239998	76.489998	108.800003	24.51	47.790001
2015-03-05	126.410004	387.829987	7.3	56.849998	151.169998	44.389999	46.490002	61.66	24.826923	572.181274	581.429993	161.179993	43.110001	66.807144	22.860001	16.99	32.799999	87.980003	76.07	108.970001	24.67	47.939999
2015-03-06	126.599998	380.089996	7.34	56.189999	149.53999299999995	43.779999	46.09	60.610001	24.442308	564.578125	572.900024	158.5	42.360001	64.87428299999999	22.549999	16.75	32.720001	85.699997	74.489998	107.459999	24.535	47.049999
2015-03-09	127.139999	378.559998	7.19	56.91	150.679993	44.57	46.599998	61.060001	24.653847	565.736694	574.099976	160.770004	42.849998	63.66143	22.610001	17.059998999999998	33.02	86.010002	75.07	107.860001	24.75	45.82
2015-03-10	124.510002	369.51001	7.11	56.349998	148.160004	43.419998	46.700001	59.860001	24.201923	551.972473	559.849976	157.809998	42.029999	62.151428	23.0	16.73	32.360001000000004	84.16999799999998	73.980003	106.220001	24.370001	45.23
2015-03-11	122.239998	366.369995	7.43	56.529999	147.399994	44.02	46.77	59.290001	24.221153	548.163452	555.6900019999998	156.800003	41.98	62.884285	22.879999	16.84	32.110001000000004	83.220001	72.720001	106.139999	25.0425	45.73
2015-03-12	124.449997	374.23999	7.61	57.16	149.440002	45.330002	47.099998	60.610001	24.423077	552.4697269999998	561.169983	157.979996	41.02	64.045715	22.67	17.049999	32.150002	84.150002	73.220001	107.470001	25.059999	46.799999
2015-03-13	123.589996	370.579987	7.31	56.619999	149.279999	45.5	47.52	60.599998	24.076923	544.324585	553.0	154.279999	41.380001	62.628571	22.700001	17.1	32.040001000000004	82.519997	72.93	106.870003	25.360001	46.450001
2015-03-16	124.949997	373.350006	7.05	57.720001	149.990005	46.16	47.669998	60.220001	24.471153	551.47522	561.6400150000002	157.080002	41.560001	60.281429	22.969999	17.549999	32.470001	83.16999799999998	73.160004	108.209999	26.215	46.709999
2015-03-17	127.040001	371.920013	9.64	58.470001	150.029999	46.650002	47.869999	60.490002	24.336538	547.825317	557.6099849999998	156.96000700000005	41.700001	59.78856999999999	23.25	17.65	32.669998	83.400002	73.089996	108.0	26.225	47.220001
2015-03-18	128.470001	375.140015	10.36	59.139999	150.929993	45.810001	48.490002	61.43	24.653847	556.437866	566.159973	159.809998	42.5	60.445713	22.870001	17.280001000000002	32.860001000000004	84.309998	73.900002	109.239998	25.76	46.82
2015-03-19	127.5	373.23999	9.82	59.25	151.309998	47.259998	48.25	60.299999	24.35577	554.936157	563.669983	159.809998	42.290001	60.744286	23.219999	18.66	33.200001	83.800003	74.059998	108.849998	25.530001	45.18
2015-03-20	125.900002	378.48999	9.99	59.580002	152.589996	47.419998	48.150002	60.259998	24.423077	557.293213	564.950012	162.880005	42.880001	61.185715	23.469999	18.58	33.139999	86.349998	75.25	109.760002	26.049999	44.939999
2015-03-23	127.209999	375.109985	9.97	59.880001	152.929993	46.580002	48.189999	60.580002	24.490385	555.751648	565.369995	164.630005	42.860001	60.714287	22.709999	19.0	33.150002	86.510002	75.989998	109.57	25.504999	47.029999
2015-03-24	126.690002	374.089996	9.83	59.790001	153.139999	46.029999	48.259998	62.52	24.298077	567.069397	577.539978	163.0	42.900002	62.611427	22.4	18.450001	32.98	85.379997	75.389999	108.989998	25.745001	47.040001
2015-03-25	123.379997	370.959991	10.07	58.919998	151.089996	44.52	47.84	60.09	23.951923	555.726807	567.0	159.199997	41.459999	60.25	21.040001	18.17	32.34	84.18	74.07	106.790001	25.6905	45.759998
2015-03-26	124.239998	367.350006	10.0	59.130001	150.059998	44.09	47.869999	59.619999	23.846153	552.131592	563.6400150000002	160.589996	41.209999	59.751427	20.969999	18.15	32.459999	83.620003	73.879997	106.580002	25.530001	45.709999
2015-03-27	123.25	370.559998	9.62	60.919998	150.470001	44.880001	47.5	59.610001	23.903847	545.338989	557.549988	160.399994	40.970001	59.25285699999999	21.379999	18.67	32.380001	83.790001	74.360001	106.870003	25.6675	47.16
2015-03-30	126.370003	374.589996	9.71	61.509998	152.369995	45.560001	47.599998	60.689999	24.153847	549.008789	561.1400150000002	162.669998	40.959999	60.367142	21.469999	18.76	32.299999	83.610001	75.129997	108.230003	26.120001	47.389999
2015-03-31	124.43	372.100006	9.45	60.900002	151.5	44.959999	47.560001	59.790001	23.85577	545.000854	554.700012	160.5	40.66	59.52714200000001	20.93	18.969999	31.690001	83.16999799999998	75.309998	107.25	25.625	47.349998
2015-04-01	124.25	370.26001	9.47	60.669998	150.240005	43.259998	47.150002	60.830002	23.884615	539.5905759999998	549.48999	159.179993	40.720001	59.017143	21.01	19.07	31.639999	82.339996	75.029999	107.050003	25.6675	45.5
2015-04-02	125.32	372.25	9.45	60.330002	151.630005	42.25	47.32	61.189999	23.98077	532.59906	541.3099980000002	160.449997	40.290001	59.154285	21.059999	19.389999	32.959999	82.510002	75.480003	107.389999	25.91	47.139999
2015-04-06	127.349998	377.040009	9.53	60.34	152.5	41.759998	47.709999	61.509998	24.211538	533.8273320000002	543.950012	162.03999299999995	41.549999	60.330002	21.67	19.58	33.080002	83.400002	75.790001	108.129997	26.16	47.310001
2015-04-07	126.010002	374.410004	9.6	60.299999	151.779999	41.639999	47.98	61.27	24.05769200000001	534.080933	544.8599849999998	162.070007	41.529999	60.494286	21.860001	19.57	32.98	82.83000200000002	75.629997	107.769997	25.6675	46.990002
2015-04-08	125.599998	381.200012	9.8	61.18	152.0	43.290001	48.369999	60.650002	24.048077	538.645813	548.840027	161.850006	41.419998	63.049999	22.02	20.290001	32.77	83.050003	75.589996	108.230003	25.73	47.43
2015-04-09	126.559998	383.540009	9.78	61.279999	148.809998	43.139999	49.110001	61.18	24.740385	537.820374	548.02002	162.339996	41.48	62.785713	22.530001	21.17	32.380001	83.18	75.269997	108.610001	25.795	47.0
2015-04-10	127.099998	382.649994	9.74	61.119999	149.639999	43.23	49.259998	61.299999	27.413462	537.054565	548.539978	162.860001	41.720001	64.938568	22.76	21.049999	32.060001	82.93	75.58000200000002	109.120003	25.924999	47.650002
2015-04-13	126.849998	382.359985	9.65	61.029999	149.020004	43.07	49.389999	61.41	26.567308	536.219177	548.6400150000002	162.380005	41.759998	67.811432	22.549999	21.620001	31.49	83.519997	74.879997	108.690002	25.305	47.400002
2015-04-14	126.300003	385.109985	9.68	60.450001	149.520004	43.080002	48.279999	61.07	26.663462	527.487183	539.780029	162.300003	41.650002	68.387146	22.360001	20.77	31.870001	83.269997	74.660004	108.849998	25.530001	47.599998
2015-04-15	126.779999	383.450012	9.66	60.869999	149.070007	44.200001	48.0	63.740002	26.403847	529.617859	541.039978	164.130005	42.259998	67.922859	22.629999	20.25	32.009998	83.089996	74.550003	109.400002	25.290001	49.57
2015-04-16	126.169998	386.040009	9.48	61.0	147.110001	44.990002	48.110001	62.889999	26.23077	530.87854	543.52002	163.130005	42.16	80.292854	22.49	20.65	32.060001	82.599998	74.519997	109.349998	25.16	49.369999
2015-04-17	124.75	375.559998	9.21	60.200001	144.570007	44.759998	48.0	61.939999	26.201923	521.181885	532.73999	160.669998	41.619999	81.650002	22.200001	19.85	32.09	80.709999	73.739998	108.080002	24.725	48.299999
2015-04-20	127.599998	389.51001	9.48	60.619999	146.309998	45.73	47.720001	62.25	25.98077	532.44989	544.530029	166.160004	42.91	81.055717	22.09	19.85	32.689999	80.970001	73.970001	108.959999	24.27	48.25
2015-04-21	126.910004	391.179993	9.5	60.259998	147.339996	46.23	47.509998	63.110001	25.596153	531.049988	542.919983	164.259995	42.639999	80.062859	22.059999	20.610001	33.349998	81.279999	74.33000200000002	108.93	24.26	49.310001
2015-04-22	128.619995	389.799988	9.35	60.470001	146.979996	46.529999	47.720001	63.889999	25.875	536.413086	549.179993	165.360001	42.990002	79.668571	22.309999	21.030001	34.09	82.720001	73.910004	109.389999	24.192499	50.450001
2015-04-23	129.669998	389.98999	9.25	62.110001	147.300003	46.43	51.509998	64.75	25.817308	544.006287	557.460022	170.240005	43.34	79.86571500000002	22.219999	20.969999	34.439999	82.790001	73.910004	109.730003	24.6	50.32
2015-04-24	130.279999	445.100006	9.05	62.84	148.119995	46.98	54.029999	63.43	25.76923	561.9674679999998	573.659973	169.779999	47.869999	79.771431	22.030001	21.08	34.310001	81.57	73.699997	109.849998	25.305	50.610001
2015-04-27	132.649994	438.55999800000006	8.99	63.450001	146.96000700000005	46.450001	53.5	62.919998	25.846153	555.369995	566.119995	170.729996	48.029999	80.86856800000002	22.200001	20.959999	34.060001	81.690002	73.459999	109.279999	26.25	51.02
2015-04-28	130.559998	429.30999800000006	9.1	63.389999	146.610001	46.200001	52.650002	63.57	26.076923	553.679993	564.369995	173.919998	49.16	80.437141	22.309999	21.15	33.970001	81.559998	73.440002	109.57	25.889999	51.220001
2015-04-29	128.639999	429.369995	9.0	63.689999	144.46000700000005	45.029999	52.41	61.939999	26.048077	549.080017	561.3900150000002	174.399994	49.060001	80.407143	22.139999	21.139999	34.619999	81.699997	73.18	109.089996	25.540001	51.279999
2015-04-30	125.150002	421.779999	9.01	62.700001	143.050003	44.639999	52.110001	59.669998	26.038462	537.340027	548.77002	171.28999299999995	48.639999	79.5	22.200001	20.620001	34.040001000000004	80.489998	72.43	107.910004	25.41	39.389999
2015-05-01	128.949997	422.869995	9.02	58.16	145.389999	45.66	52.43	57.34	26.259615000000004	537.900024	551.159973	173.669998	48.66	79.575714	22.75	20.450001	33.849998	80.82	72.050003	108.900002	25.125	39.759998
2015-05-04	128.699997	423.040009	8.81	56.630001	145.75	45.290001	51.990002	56.779999	26.221153	540.780029	552.840027	173.970001	48.240002	79.271431	22.610001	20.559999	34.150002	79.910004	71.260002	109.279999	24.799999	39.610001
2015-05-05	125.800003	421.190002	9.04	56.650002	144.5	43.900002	51.220001	56.810001	25.884615	530.799988	543.039978	173.080002	47.599998	80.792854	22.030001	20.1	33.799999	77.720001	71.5	107.980003	24.530001	38.880001
2015-05-06	125.010002	419.100006	8.86	56.34	144.770004	44.060001	50.48	55.66	25.778847	524.219971	535.080017	170.050003	46.279999	80.077141	22.1	19.860001	33.299999	76.800003	70.769997	107.68	24.525	38.220001
2015-05-07	125.260002	426.880005	9.03	56.150002	144.559998	45.360001	50.639999	56.32	26.0	530.700012	542.039978	170.990005	46.700001	80.748573	22.49	19.93	33.299999	78.470001	70.970001	108.089996	24.85	47.009998
2015-05-08	127.620003	433.690002	8.97	56.5	145.880005	46.169998	50.790001	56.369999	26.307692	538.219971	548.950012	172.679993	47.75	82.085716	20.83	20.190001	33.77	81.93	71.900002	109.449997	25.32	49.93
2015-05-11	126.32	432.850006	9.21	56.790001	144.270004	46.810001	51.400002	56.380001	25.884615	535.700012	545.780029	171.119995	47.369999	84.278572	20.629999	20.35	33.970001	81.629997	71.809998	108.989998	25.035	48.619999
2015-05-12	125.870003	431.019989	9.72	56.990002	144.070007	46.099998	51.709999	56.049999	25.990385	529.039978	538.72998	170.550003	47.349998	83.377144	20.83	20.07	34.560001	80.82	71.309998	108.669998	24.514999	48.830002
2015-05-13	126.010002	426.869995	9.39	56.849998	143.240005	46.779999	51.23	56.77	26.163462	529.619995	539.48999	172.279999	47.630001	82.872856	20.950001	20.9	33.93	81.150002	70.25	108.730003	24.700001	47.84
2015-05-14	128.949997	432.279999	9.51	58.080002	142.600006	47.400002	52.330002	56.560001	26.35577	538.400024	549.200012	174.050003	48.720001	83.835716	21.290001	20.93	34.080002	82.160004	70.58000200000002	109.809998	25.190001	47.349998
2015-05-15	128.770004	426.0	9.78	57.490002	144.830002	47.0	52.610001	56.720001	26.221153	533.849976	546.48999	173.259995	48.299999	87.60714	21.299999	21.030001	34.400002	81.83000200000002	71.260002	109.940002	24.695	46.889999
2015-05-18	130.190002	425.23999	9.63	57.740002	145.059998	47.369999	53.290001	56.18	26.259615000000004	532.299988	546.669983	173.059998	48.009998	88.267143	21.27	20.889999	34.830002	81.489998	71.769997	110.349998	25.195	46.560001
2015-05-19	130.070007	421.709991	9.83	57.049999	144.740005	46.209999	53.470001	55.279999	26.29807700000001	537.3599849999998	549.280029	173.479996	47.580002	88.068573	21.040001	20.76	34.400002	80.650002	71.449997	110.300003	25.8025	46.459999
2015-05-20	130.059998	423.859985	9.6	56.900002	143.490005	43.619999	53.259998	54.919998	26.576923	539.27002	552.51001	173.759995	47.580002	88.790001	21.040001	20.5	35.209999	79.769997	71.190002	110.230003	25.672501	46.43
2015-05-21	131.389999	431.630005	9.67	56.610001	143.940002	43.75	53.139999	55.889999	26.653847	542.51001	556.8099980000002	173.339996	47.419998	89.002853	20.889999	20.389999	36.25	79.300003	71.279999	110.510002	25.540001	46.139999
2015-05-22	132.53999299999998	427.630005	9.5	56.369999	143.679993	43.18	52.82	55.07	26.615385	540.1099849999998	554.52002	172.220001	46.900002	88.83856999999998	20.860001	20.690001	36.68	80.269997	71.360001	110.300003	25.209999	46.48
2015-05-26	129.619995	425.470001	9.46	55.740002	143.25	41.849998	52.880001	51.060001	26.461538	532.320007	547.1900019999998	170.130005	46.59	87.992859	20.73	20.32	38.549999	77.769997	69.550003	109.150002	24.559999	45.549999
2015-05-27	132.03999299999998	431.420013	9.39	56.560001	145.419998	42.529999	53.0	51.279999	26.461538	539.789978	554.25	172.0	47.610001	89.85714	21.84	20.43	38.650002	78.5	69.41999799999999	110.150002	24.83	45.52
2015-05-28	131.779999	426.570007	9.45	56.380001	144.259995	42.25	52.860001	50.75	26.567308	539.780029	554.179993	171.71000700000005	47.450001	89.507141	22.139999	20.07	38.32	76.800003	71.08000200000002	110.050003	24.565001	47.75
2015-05-29	130.279999	429.23001100000016	9.26	56.049999	142.589996	42.919998	53.360001	49.709999	26.221153	532.1099849999998	545.320007	169.649994	46.860001	89.15142800000002	22.129999	19.959999	38.880001	76.260002	70.43	109.309998	24.215	47.91
2015-06-01	130.53999299999998	430.920013	9.33	56.369999	142.389999	44.349998	52.75	49.900002	26.23077	533.98999	549.210022	170.179993	47.23	89.002853	22.379999	19.969999	38.889999	76.510002	70.209999	109.580002	23.995001	47.41
2015-06-02	129.96000700000002	430.98999	9.53	56.529999	141.399994	43.209999	52.650002	50.950001	26.278847	539.179993	553.950012	169.649994	46.919998	89.129997	21.940001	20.200001	38.639999	76.32	70.610001	109.5	24.0625	48.580002
2015-06-03	130.119995	436.589996	9.67	58.790001	142.130005	43.240002	52.43	50.830002	26.471153	540.3099980000002	555.289978	169.919998	46.849998	88.808571	21.700001	20.48	38.330002	75.07	71.139999	109.879997	24.282499	47.560001
2015-06-04	129.360001	430.779999	9.49	58.27	140.649994	42.919998	52.779999	49.669998	26.211538	536.700012	551.6900019999998	168.380005	46.360001	89.34857199999998	22.09	20.24	39.34	75.120003	70.529999	109.0	24.08	47.150002
2015-06-05	128.649994	426.950012	10.09	58.650002	138.779999	42.900002	52.470001	51.299999	26.240385	533.330017	549.530029	167.399994	46.139999	90.459999	22.26	20.07	40.240002	76.410004	70.220001	108.910004	23.735001	48.220001
2015-06-08	127.800003	423.5	9.83	58.200001	138.050003	40.75	52.0	49.849998	26.192308	526.830017	543.47998	165.339996	45.73	89.604286	21.75	19.860001	39.48	75.489998	69.550003	108.239998	23.5725	45.669998
2015-06-09	127.419998	425.48001100000016	9.83	57.84	138.03999299999998	40.720001	52.169998	49.169998	26.278847	526.6900019999998	542.159973	165.679993	45.650002	92.449997	21.860001	19.99	38.790001	75.209999	69.43	108.150002	23.415001	45.439999
2015-06-10	128.880005	430.769989	9.86	58.299999	139.429993	41.060001	52.860001	50.290001	26.567308	536.6900019999998	552.599976	168.919998	46.610001	95.871429	21.469999	20.02	38.66	76.470001	70.029999	109.449997	24.32	44.459999
2015-06-11	128.589996	432.970001	9.65	58.110001	139.320007	40.799999	52.98	50.43	26.451923	534.6099849999998	550.039978	168.779999	46.439999	95.094284	21.700001	20.110001	38.119999	76.260002	69.589996	109.769997	24.1975	43.540001
2015-06-12	127.169998	429.920013	9.38	58.189999	138.779999	41.139999	53.099998	50.48	26.336538	532.330017	547.469971	166.990005	45.970001	94.418571	21.110001	20.219999	39.0	76.099998	69.190002	109.059998	23.875	44.040001
2015-06-15	126.919998	423.670013	9.3	57.91	137.229996	40.700001	52.880001	53.48	26.163462	527.200012	543.0	166.259995	45.48	93.431427	21.07	19.84	38.959999	75.83000200000002	68.849998	108.57	23.469999	44.0
2015-06-16	127.599998	427.26001	9.6	59.869999	137.979996	40.57	53.59	52.150002	26.173077	528.150024	544.869995	166.839996	45.830002	95.272858	21.33	19.870001	38.849998	76.449997	69.400002	109.160004	23.379999	44.700001
2015-06-17	127.300003	427.80999800000006	9.5	59.439999	138.880005	40.799999	53.439999	51.759998	26.221153	529.26001	546.599976	167.169998	45.970001	94.271431	21.58	19.889999	39.77	87.650002	69.480003	109.339996	23.317499	44.599998
2015-06-18	127.879997	439.39001500000006	9.7	60.700001	140.5	41.349998	53.740002	51.98	26.317308	536.72998	556.179993	168.25	46.720001	94.742859	21.940001	20.049999	39.57	90.669998	70.279999	110.43	23.5375	45.439999
2015-06-19	126.599998	434.920013	9.63	60.84	140.300003	41.990002	53.470001	51.029999	26.192308	536.6900019999998	557.52002	166.990005	46.099998	93.871429	21.870001	19.91	39.16	90.940002	70.08000200000001	109.889999	23.389999	45.119999
2015-06-22	127.610001	436.290009	9.52	61.380001	140.190002	42.93	53.869999	51.110001	26.365385	538.1900019999998	559.679993	167.729996	46.23	96.414284	21.780001	20.23	39.200001	90.739998	70.129997	110.610001	24.33	45.279999
